"id","otel_ad","fiyat","imageURL","score","fiyat_araligi","bolge","hava_alanina_uzakligi","denize_uzakligi","plaj","iskele","a_la_carte_restoran","asansor","acik_restoran","kapali_restoran","acik_havuz","kapali_havuz","bedensel_engelli_odasi","bar","su_kaydiragi","balo_salonu","kuafor","otopark","market","sauna","doktor","beach_voley","fitness","canli_eglence","wireless_internet","animasyon","sorf","parasut","arac_kiralama","kano","spa","masaj","masa_tenisi","cocuk_havuzu","cocuk_parki"
484,Mare Marin Hotel Bodrum,"9.410,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12486/1050X700/tsr12486637911682661819381.jpg,"","9000-11000",Bodrum - Turgutreis ,"55 km, Milas ","100 - 200 Metre Arası",Yok,Yok,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
150,Eldar Resort Hotel,"35.775,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/03047/1050X700/tsr03047637344832368213256.jpg,"7,3",+33000,Antalya - Kemer-Göynük ,"48 km, Antalya HA ","300 - 400 Metre Arası",Özel Plaj,Yok,"0","1","1","1","1","1","1","1","1","0","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1"
344,Blue Eden Hotel,"4.500,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13577/1050X700/tsr13577638451444666437571.jpg,"",+33000,Antalya - Kepez ,"12 km, Antalya ",Uygun Değil,Halk Plajı,Yok,"0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
348,Göncü Apart Otel,"11.176,45 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12377/1050X700/tsr12377637876952497566251.jpg,"","11000-13000",Marmaris - Merkez ,"95 km, Dalaman ","100 - 200 Metre Arası",Yok,Yok,"0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
483,Mare Deluxe Residence,"15.250,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11600/1050X700/tsr11600638121701173453537.jpg,"","15000-17000",Bodrum - Gündoğan-Küçükbük ,"No Info km, No Info",No Info,Özel Plaj,Yok,"1","1","1","1","1","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0"
485,Mon Amour Alaçatı,"6.750,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12840/1050X700/tsr12840638089577732959989.jpg,"","5000-7000",Çeşme - Alaçatı ,"85 km, Adnan Menderes ","750 Metre ve Üzeri",Yok,Yok,"0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
347,Finike Apart,"8.723,50 TL",https://cdn.tatilsepeti.com/Files/TesisResim/10183/tsr10183637151151524000223.jpg,"","7000-9000",Antalya - Finike ,"126 km, Antalya ",Denize Sıfır (Aradan Yol Geçiyor),Yok,Yok,"0","1","0","0","1","0","1","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0"
346,Erya Homes,"6.800,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12877/1050X700/tsr12877638106987374647222.jpg,"","5000-7000",Antalya - Konyaaltı ,"No Info km, No Info",No Info,Halk Plajı,Yok,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
486,Mono Life Hotel Çeşme,"8.775,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13908/1050X700/tsr13908638490536566523790.jpg,"","7000-9000",Çeşme - Çeşme Merkez ,"No Info km, No Info","750 Metre ve Üzeri",Yok,Yok,"1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
487,Monreve Alaçatı,"29.625,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13172/1050X700/tsr13172638209780562279741.jpg,"","29000-31000",Çeşme - Alaçatı ,"68 km, Adnan Menderes ",No Info,Yok,Yok,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
18,Club Side Coast Hotel,"38.947,50 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/02478/1050X700/tsr02478638399793822551982.jpg,"7,3",+33000,Antalya - Side-Çolaklı ,"60 km, Antalya HA ","300 - 400 Metre Arası",Özel Plaj,Yok,"2","0","1","1","1","0","0","4","1","0","1","0","1","1","1","1","0","1","0","1","0","0","0","0","1","1","1","1","1"
195,Sealife Family Resort,"10.707,67 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/01510/1050X700/tsr01510637309508096565759.jpg,"7,7","9000-11000",Antalya - Konyaaltı-Konyaaltı ,"20 km, Antalya HA ",Denize Sıfır (Aradan Yol Geçiyor),Mavi Bayraklı Özel Plaj,Yok,"2","1","2","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
40,Limak Lara Deluxe Hotel Resort,"19.237,50 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/01540/1050X700/tsr01540638496346230003166.jpg,"7,4","19000-21000",Antalya - Lara-Kundu ,"13 km, Antalya HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,Var,"4","1","1","1","3","1","1","8","1","0","1","1","1","1","1","1","1","0","1","1","1","0","0","0","1","1","1","1","1"
352,Mavi Köşk Apart Sığacık,"21.000,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13206/1050X700/tsr13206638218166185019809.jpg,"","19000-21000",İzmir - Seferihisar ,"No Info km, No Info",No Info,Halk Plajı,Yok,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
351,Hayal Fener,"13.781,55 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13395/1050X700/tsr13395638284896301810911.jpg,"","13000-15000",Antalya - Muratpaşa ,"8 km, Antalya ","500 - 600 Metre Arası",Yok,Yok,"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
60,Seaden Sea World Resort Spa,"16.416,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/02994/1050X700/tsr02994638391030470129754.jpg,"9,2","15000-17000",Antalya - Side-Kızılağaç ,"70 km, Antalya HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,Var,"1","1","1","1","3","1","1","6","1","0","1","1","1","1","1","1","1","0","1","1","0","0","1","0","1","1","1","1","1"
350,Hanbaba Otel,"19.544,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13915/1050X700/tsr13915638480471210385220.jpg,"","19000-21000",Bodrum - Gümbet ,"35 km, Milas ","600 - 750 Metre Arası",Yok,Yok,"0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
151,Green Garden Resort Hotel,"14.700,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/02499/1050X700/tsr02499637464054312174700.jpg,"8,5","13000-15000",Antalya - Alanya-Obagöl ,"133 km, Antalya HA ","50 Metreye Kadar",Özel Plaj,Yok,"1","1","1","1","6","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","0","0","0","0","1","1","1","1","1"
257,Fun And Sun Club Saphire,"24.480,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/07791/1050X700/tsr07791637732181013351442.jpg,"7,4","23000-25000",Antalya - Kemer-Tekirova ,"73 km, Antalya HA ",Denize Sıfır,Özel Plaj,Yok,"3","0","1","1","1","1","0","5","1","0","1","1","0","1","1","1","1","0","1","1","0","0","1","0","0","1","1","1","0"
77,Venezia Palace Deluxe Resort Hotel,"27.431,25 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/00189/1050X700/tsr00189637448613265713457.jpg,"7,7","27000-29000",Antalya - Lara-Kundu ,"15 km, Antalya HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,Var,"3","1","1","1","2","1","1","8","1","0","1","1","1","1","1","1","1","0","1","1","1","0","1","1","1","1","1","1","1"
20,Cornelia De Luxe Resort,"21.375,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13615/1050X700/tsr13615638477512732364033.jpg,"","21000-23000",Antalya - Belek-Serik ,"35 km, Antalya HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,Var,"5","0","1","1","1","1","0","1","1","0","1","0","0","0","1","0","1","0","0","0","1","0","1","0","1","1","0","0","0"
19,Commodore Elite Suites Spa,"35.595,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/03648/1050X700/tsr03648637308626452936385.jpg,"9,4",+33000,Antalya - Side-Evrenseki ,"55 km, Antalya HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,Yok,"2","1","1","1","1","1","0","0","1","0","0","1","0","1","1","0","1","0","1","1","0","0","1","0","1","1","0","0","0"
349,Gündüzler Deluxe Hotel,"10.343,17 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13807/1050X700/tsr13807638449158915849610.jpg,"","9000-11000",Antalya - Kepez ,"17 km, Antalya ",Uygun Değil,Halk Plajı,Yok,"0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
355,Rodinn Park Hotel,"16.453,90 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/08820/1050X700/tsr08820637324989632274969.jpg,"","15000-17000",Antalya - Konyaaltı ,"15 km, Antalya HA ",No Info,Yok,Yok,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
353,New Safir Apart Hotel,"11.342,50 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12373/1050X700/tsr12373637883816433868596.jpg,"","11000-13000",Antalya - Lara-Kundu ,"15 km, Antalya ","400 - 500 Metre Arası",Halk Plajı,Yok,"0","1","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
354,Nirvana Apart Hotel,"15.002,70 TL",https://cdn.tatilsepeti.com/Files/TesisResim/07941/tsr07941637045720829398813.jpg,"","15000-17000",Antalya - Kaş ,"188 km, Antalya HA ","750 Metre ve Üzeri",Halk Plajı,Yok,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
488,Mons Casa Boutique Otel,"13.500,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11622/1050X700/tsr11622637564236548554880.jpg,"","13000-15000",Marmaris - İçmeler ,"160 km, Dalaman HA ",No Info,Halk Plajı,Yok,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
196,Sky Business Hotel,"8.850,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/07192/1050X700/tsr07192637842338579484336.jpg,"6,2","7000-9000",Antalya - Antalya Merkez ,"9 km, Antalya HA ",Uygun Değil,Yok,Yok,"1","1","1","2","1","0","1","0","0","1","1","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","1","1"
357,Sercan Apart Hotel,"9.769,20 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/10676/1050X700/tsr10676637156551728471455.jpg,"","9000-11000",Antalya - Side-Kızılot ,"79 km, Antalya HA ",Denize Sıfır,Özel Plaj,Yok,"0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
259,Green Garden Suites,"28.050,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/08549/1050X700/tsr08549637938493562459695.jpg,"","27000-29000",Antalya - Alanya-Obagöl ,"39 km, Gazipaşa HA ","200 - 300 Metre Arası",Özel Plaj,Yok,"1","1","1","1","1","0","0","2","0","0","0","0","0","1","1","0","1","0","1","0","0","0","0","0","0","0","0","1","0"
258,Golden Lotus Hotel,"15.907,50 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/01503/1050X700/tsr01503637338703192837662.jpg,"8,3","15000-17000",Antalya - Kemer-Merkez ,"55 km, Antalya HA ",Denize Sıfır,Özel Plaj,Var,"0","0","1","1","1","1","1","3","0","0","0","1","0","1","1","0","1","0","1","0","0","0","0","0","1","1","1","1","0"
21,Crystal De Luxe Resort Spa,"26.325,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/01702/1050X700/tsr01702638471280524819039.jpg,"9","25000-27000",Antalya - Kemer-Merkez ,"56 km, Antalya HA ","50 - 100 Metre Arası",Mavi Bayraklı Özel Plaj,Var,"3","1","3","4","3","2","1","4","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
41,Lrs Lake River Side Hotel Spa,"26.160,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/05922/1050X700/tsr05922638141838201243795.jpg,"7,9","25000-27000",Antalya - Side-Titreyengöl ,"65 km, Antalya HA ","750 Metre ve Üzeri",Özel Plaj,Yok,"3","1","1","1","1","1","1","2","1","0","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1"
78,Vonresort Elite,"28.800,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/05003/1050X700/tsr05003637338632515834204.jpg,"9","27000-29000",Antalya - Side-Çolaklı ,"55 km, Antalya HA ",Denize Sıfır,Özel Plaj,Var,"7","1","1","1","3","1","0","7","1","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1"
356,Sardunya Apart,"5.100,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12313/1050X700/tsr12313637855296809147850.jpg,"","5000-7000",Marmaris - İçmeler ,"110 km, Dalaman ","600 - 750 Metre Arası",Halk Plajı,Yok,"1","0","1","1","1","0","0","1","0","0","1","1","1","0","1","0","0","0","1","0","0","0","1","0","0","0","0","1","0"
360,Stile Suite Family Hotel,"11.886,49 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11167/1050X700/tsr11167637299107094042852.jpg,"","11000-13000",Antalya - Konyaaltı ,"12 km, Antalya HA ","600 - 750 Metre Arası",Halk Plajı,Yok,"0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0"
359,Solt Suites Bodum,"24.000,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13515/1050X700/tsr13515638466039063992953.jpg,"","23000-25000",Bodrum - Turgutreis ,"55 km, Milas ",Denize Sıfır,Özel Plaj,Yok,"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
358,Sirena Apart Spa,"36.285,60 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12266/1050X700/tsr12266637840702321896095.jpg,"",+33000,Antalya - Konyaaltı-Konyaaltı ,"No Info km, No Info",No Info,Halk Plajı,Yok,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
152,Orange County Belek,"40.545,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/08801/1050X700/tsr08801638251929639935497.jpg,"8,6",+33000,Antalya - Belek ,"35 km, Antalya HA ",Denize Sıfır,Özel Plaj,Var,"1","1","1","1","1","1","0","1","1","0","0","1","0","1","0","1","1","0","1","0","0","0","0","0","1","1","1","1","0"
82,Kırbıyık Resort Hotel,"14.235,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/00546/1050X700/tsr00546638299405224223648.jpg,"8,8","13000-15000",Antalya - Alanya-Kargıcak ,"130 km, Antalya HA ","50 Metreye Kadar",Mavi Bayraklı Özel Plaj,Var,"1","1","1","2","2","1","1","5","1","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1","1","1"
22,Crystal Family Resort Spa,"27.000,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/01701/1050X700/tsr01701638471479236054414.jpg,"9","25000-27000",Antalya - Belek-Boğazkent ,"40 km, Antalya HA ",Denize Sıfır,Mavi Bayraklı Plaj,Yok,"4","1","5","2","5","2","1","6","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1"
42,Lrs Port River Hotel Spa,"15.080,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/05927/1050X700/tsr05927638064563610362382.jpg,"7,4","15000-17000",Antalya - Side-Titreyengöl ,"65 km, Antalya HA ","200 - 300 Metre Arası",Yok,Yok,"2","1","1","1","1","1","1","4","1","0","1","1","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1"
79,Vonresort Golden Beach,"24.000,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/00160/1050X700/tsr00160637811493039853836.jpg,"8,8","23000-25000",Antalya - Side-Çolaklı ,"55 km, Antalya HA ","200 - 300 Metre Arası",Özel Plaj,Var,"7","0","1","1","3","0","0","7","1","0","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1"
364,Taşada Butik Otel,"6.250,00 TL",https://cdn.tatilsepeti.com/Files/TesisResim/07076/tsr07076636323401218776313.jpg,"","5000-7000",İzmir - Karaburun ,"123 km, Adnan Menderes HA ",Denize Sıfır,Yok,Yok,"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
197,Sueno Hotels Deluxe Belek,"36.562,50 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/04892/1050X700/tsr04892638475811736079370.jpg,"8,3",+33000,Antalya - Belek ,"30 km, Antalya HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,Var,"6","1","2","2","1","2","1","6","1","0","1","1","1","1","1","1","1","1","1","0","1","0","1","1","0","1","1","1","1"
362,Villa Asoa,"11.548,59 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11800/1050X700/tsr11800637648093418153364.jpg,"","11000-13000",Antalya - Kalkan ,"120 km, Dalaman ","750 Metre ve Üzeri",Yok,Yok,"0","0","0","0","1","0","0","1","0","0","0","1","1","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0","0"
361,Sunpark Garden Hotel,"5.500,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/07002/1050X700/tsr07002638485191856284178.jpg,"","5000-7000",Antalya - Alanya ,"110 km, Antalya ","750 Metre ve Üzeri",Halk Plajı,Yok,"1","1","1","1","2","1","0","1","1","0","1","1","1","1","1","0","1","0","1","1","0","0","1","0","0","1","1","1","1"
363,Mavi Cennet Camping Pansiyon,"5.400,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/10629/1050X700/tsr10629637155510453415822.jpg,"","5000-7000",Antalya - Side-Kızılot ,"80 km, Antalya ",Denize Sıfır,Özel Plaj,Yok,"0","0","1","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
260,Mesut Hotel,"16.950,27 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/06956/1050X700/tsr06956638454227294821925.jpg,"8,8","15000-17000",Antalya - Alanya ,"120 km, Antalya HA ","50 Metreye Kadar",Özel Plaj,Yok,"0","1","1","1","1","0","0","1","0","0","1","0","0","1","1","0","0","0","1","0","0","0","1","0","1","1","0","1","0"
365,Lord Hotel,"1.750,00 TL",https://cdn.tatilsepeti.com/Files/TesisResim/08182/tsr08182637045995986753481.jpg,"7,9",+33000,Çeşme - Çeşme Merkez ,"80 km, Adnan Menderes HA ","100 - 200 Metre Arası",Yok,Yok,"1","0","1","1","1","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","1","0"
366,"11 Oda Boutique Pension ( +12 Oteli )","12.212,24 TL",,"","11000-13000","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
83,Mary Palace Hotel Spa,"20.343,75 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/04862/1050X700/tsr04862638459374650539983.jpg,"9,5","19000-21000",Antalya - Side ,"56 km, Antalya HA ","400 - 500 Metre Arası",Özel Plaj,Yok,"2","1","2","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","1","1","0","0","1","0","1","1","1","1","1"
84,Sorgun Akadia Hotel Luxury Resort Adult Only+16,"21.369,83 TL",,"","21000-23000","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
262,Nex Royal Beach Hotel,"8.393,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13004/1050X700/tsr13004638198438166375646.jpg,"5,9","7000-9000",Antalya - Kemer-Beldibi ,"35 km, Antalya HA ",No Info,Halk Plajı,Yok,"0","1","1","1","1","0","0","2","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0"
153,Side Star Beach,"24.119,40 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/02367/1050X700/tsr02367637308616283081977.jpg,"8,4","23000-25000",Antalya - Side-Manavgat ,"65 km, Antalya HA ",Denize Sıfır,Mavi Bayraklı Özel Plaj,Yok,"3","1","1","1","1","0","1","3","0","0","1","1","1","1","1","1","1","1","1","1","0","0","1","0","1","1","1","1","1"
261,Monte Carlo Hotel,"10.221,75 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/02907/1050X700/tsr02907637528976291188590.jpg,"7","9000-11000",Antalya - Alanya-Obagöl ,"115 km, Antalya HA ","50 - 100 Metre Arası",Özel Plaj,Yok,"0","1","1","1","1","0","1","1","1","0","0","1","0","1","1","1","0","1","1","1","0","0","1","0","1","1","1","1","0"
198,Sueno Hotels Golf Belek,"33.750,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/01655/1050X700/tsr01655638476450689998642.jpg,"7,9",+33000,Antalya - Belek-Taşlıburun ,"30 km, Antalya HA ","300 - 400 Metre Arası",Mavi Bayraklı Özel Plaj,Var,"0","1","2","2","1","1","1","7","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","1","1","1","1","1"
264,Old Town Point Hotel,"12.514,35 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11511/1050X700/tsr11511638029846339871264.jpg,"","11000-13000",Antalya - Antalya Merkez ,"13 km, Antalya ","500 - 600 Metre Arası",Halk Plajı,Yok,"1","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0"
489,Moy Side,"5.000,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12430/1050X700/tsr12430637933502276217952.jpg,"",+33000,Antalya - Side ,"70 km, Antalya ","100 - 200 Metre Arası",Halk Plajı,Yok,"0","0","1","0","0","0","0","1","0","0","1","1","1","1","0","0","0","1","0","0","0","1","0","1","0","1","0","0","0"
263,Ni Marin Hotel,"18.317,25 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13815/1050X700/tsr13815638451482109226406.jpg,"","17000-19000",Bodrum - Güllük ,"15 km, Milas ",Denize Sıfır,Yok,Var,"1","0","0","1","2","0","0","2","0","0","0","1","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","1","0"
265,Olive Tree Hotel,"17.100,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12612/1050X700/tsr12612637962833544317405.jpg,"","17000-19000",Bodrum - Gündoğan ,"50 km, Milas ","50 - 100 Metre Arası",Yok,Yok,"1","1","1","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
267,Ramada By Wyndham İzmir Aliağa,"17.231,75 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12064/1050X700/tsr12064637762920849586853.jpg,"","17000-19000",İzmir - Aliağa ,"84 km, Adnan Menderes HA ","600 - 750 Metre Arası",Mavi Bayraklı Plaj,Yok,"0","1","1","1","0","0","1","1","0","1","0","1","0","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","0"
