id,otel_ad,fiyat,imageurl,score,fiyat_araligi,bolge,hava_alanina_uzakligi,denize_uzakligi,plaj,iskele,a_la_carte_restoran,asansor,acik_restoran,kapali_restoran,acik_havuz,kapali_havuz,bedensel_engelli_odasi,bar,su_kaydiragi,balo_salonu,kuafor,otopark,market,sauna,doktor,beach_voley,fitness,canli_eglence,wireless_internet,animasyon,sorf,parasut,arac_kiralama,kano,spa,masaj,masa_tenisi,cocuk_havuzu,cocuk_parki,predicted_price,price_difference,fair_price_range,fair_price_percentage
835,Alaçatı Balbadem Otel,"11.885,53 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/04028/1050X700/tsr04028637336911347607039.jpg,"9,1","""11000-13000""",Çeşme - Alaçatı ,"85 km, Adnan Menderes HA ",750 Metre ve Üzeri,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8584.8,3300.7,Significantly Overpriced,-27.77
836,Alaçatı Cadde 75 Luxury +18 Adult,"21.560,00 TL",,,"""21000-23000""",,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11550.1,10009.9,Significantly Overpriced,-46.43
896,Riva Alaçatı,"8.000,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11707/1050X700/tsr11707637604865045779642.jpg,,"""7000-9000""",Çeşme - Alaçatı ,"85 km, Adnan Menderes ",No Info,Halk Plajı,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11148.2,-3148.2,Significantly Overpriced (Underpriced),39.35
895,Regulus Beach Resort,"7.600,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13719/1050X700/tsr13719638503458665125647.jpg,,"""7000-9000""",Bodrum - Gümbet ,"55 km, Milas HA ",Denize Sıfır,Özel Plaj,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,11903.8,-4303.8,Significantly Overpriced (Underpriced),56.63
616,Kemerlihan Deluxe Hotel,"3.750,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/04012/1050X700/tsr04012637337820947798477.jpg,"7,9","""+33000""",Çeşme - Alaçatı ,"110 km, Adnan Menderes HA ",750 Metre ve Üzeri,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,9280.4,-5530.4,Significantly Overpriced (Underpriced),147.48
615,Elegance East Hotel,"6.641,12 TL",https://cdn.tatilsepeti.com/Files/TesisResim/03616/tsr03616635492404906678750.jpg,"9,3","""5000-7000""",Antalya - Muratpaşa ,"15 km, Antalya HA ",300 - 400 Metre Arası,Özel Plaj,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10542.5,-3901.4,Significantly Overpriced (Underpriced),58.75
897,Sakız Kızı Alaçatı Butik Otel,"5.500,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11815/1050X700/tsr11815637898623472155258.jpg,,"""5000-7000""",Çeşme - Alaçatı ,"No Info km, No Info",No Info,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11612.5,-6112.5,Significantly Overpriced (Underpriced),111.14
617,Kimera Lounge Hotel Çıralı,"9.040,05 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/05096/1050X700/tsr05096638458630948169904.jpg,"9,7","""9000-11000""",Antalya - Çıralı ,"100 km, Antalya HA ",100 - 200 Metre Arası,Özel Plaj,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,12293.2,-3253.2,Significantly Overpriced (Underpriced),35.99
838,Alaçatı Sörf Hotel,"9.350,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/03487/1050X700/tsr03487637336287285947811.jpg,"8,9","""9000-11000""",Çeşme - Alaçatı ,"70 km, Adnan Menderes HA ",750 Metre ve Üzeri,Halk Plajı,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7881.7,1468.3,Overpriced,-15.7
844,Apaz Alaçatı,"13.600,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11582/1050X700/tsr11582637583615909115856.jpg,,"""13000-15000""",Çeşme - Alaçatı ,"85 km, Adnan Menderes ",No Info,Halk Plajı,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11066.3,2533.7,Overpriced,-18.63
837,Alaçatı Otel Rebetiko,"5.950,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11588/1050X700/tsr11588637551702492372895.jpg,,"""5000-7000""",Çeşme - Alaçatı ,"85 km, Adnan Menderes ",750 Metre ve Üzeri,Halk Plajı,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7769.2,-1819.2,Significantly Overpriced (Underpriced),30.57
847,Aybel İnn Hotel,"4.725,55 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13018/1050X700/tsr13018638164543952555228.jpg,7,"""+33000""",Antalya - Kemer-Beldibi ,"No Info km, No Info",No Info,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11549.4,-6823.9,Significantly Overpriced (Underpriced),144.41
843,Antalya Business Hotel,"13.017,89 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11357/1050X700/tsr11357637403518506671456.jpg,,"""13000-15000""",Antalya - Antalya Merkez ,"13 km, Antalya ",750 Metre ve Üzeri,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8352.8,4665.0,Significantly Overpriced,-35.84
842,Anchor Alaçatı,"7.000,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11581/1050X700/tsr11581637544371592101395.jpg,,"""5000-7000""",Çeşme - Alaçatı ,"85 km, Adnan Menderes ",No Info,Halk Plajı,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11290.5,-4290.5,Significantly Overpriced (Underpriced),61.29
839,Alaçatı Xl Luxury,"7.608,27 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12291/1050X700/tsr12291637864186174822495.jpg,,"""7000-9000""",Çeşme - Alaçatı ,"85 km, Adnan Menderes ",200 - 300 Metre Arası,Halk Plajı,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10731.5,-3123.3,Significantly Overpriced (Underpriced),41.05
846,Aslı Bungalow,"12.600,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12594/1050X700/tsr12594637958122975707108.jpg,,"""11000-13000""",Antalya - Demre ,"No Info km, No Info",No Info,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11550.1,1049.9,Slight Overpriced,-8.33
841,Anar Hotel,"18.000,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/10052/1050X700/tsr10052637864947546242927.jpg,"7,1","""17000-19000""",Bodrum - Torba ,"33 km, Milas ",50 - 100 Metre Arası,Özel Plaj,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12212.6,5787.4,Significantly Overpriced,-32.15
840,Alya Sierra Villa Hotel,"10.000,00 TL",https://cdn.tatilsepeti.com/Files/TesisResim/07694/tsr07694636650205353091026.jpg,,"""9000-11000""",Bodrum - Torba ,"28 km, Milas HA ",750 Metre ve Üzeri,Halk Plajı,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,8238.7,1761.3,Overpriced,-17.61
845,Artof Alaçatı,"10.000,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11604/1050X700/tsr11604637577572784370419.jpg,,"""9000-11000""",Çeşme - Alaçatı ,"85 km, Adnan Menderes ",No Info,Halk Plajı,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11614.5,-1614.5,Overpriced (Underpriced),16.14
848,Bayındır Palme Hotel,"4.866,40 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/06722/1050X700/tsr06722638193987516550841.jpg,,"""+33000""",Antalya - Antalya Merkez-Muratpaşa ,"13 km, Antalya HA ",750 Metre ve Üzeri,Halk Plajı,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7782.2,-2915.8,Significantly Overpriced (Underpriced),59.92
621,Tema 242 Hotel,"2.113,41 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11748/1050X700/tsr11748637617028211060433.jpg,,"""+33000""",Antalya - Lara ,"16 km, Antalya ",Denize Sıfır (Aradan Yol Geçiyor),Mavi Bayraklı Halk Plajı,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,11698.4,-9585.0,Significantly Overpriced (Underpriced),453.53
849,Bedroom Alaçatı,"5.750,08 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12026/1050X700/tsr12026638245813856775102.jpg,,"""5000-7000""",Çeşme - Alaçatı ,"70 km, Adnan Menderes HA ",No Info,Halk Plajı,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11679.8,-5929.8,Significantly Overpriced (Underpriced),103.13
851,Bodrum Kayası Dağ Oteli,"9.000,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12160/1050X700/tsr12160637816480152705241.jpg,,"""7000-9000""",Antalya - Belek-Serik ,"50 km, Antalya ",Uygun Değil,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12098.2,-3098.2,Significantly Overpriced (Underpriced),34.42
850,Bo Alaçatı,"13.000,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12952/1050X700/tsr12952638146428164260842.jpg,,"""11000-13000""",Çeşme - Alaçatı ,"No Info km, No Info",No Info,Halk Plajı,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11066.3,1933.7,Overpriced,-14.87
622,Veltur Turiya Hotel Spa,"11.600,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/03524/1050X700/tsr03524637338745620402363.jpg,"7,1","""11000-13000""",Bodrum - Turgutreis ,"80 km, Milas HA ",Denize Sıfır (Aradan Yol Geçiyor),Özel Plaj,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,12974.6,-1374.6,Overpriced (Underpriced),11.85
624,Ada Capra Otel,"14.599,20 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13668/1050X700/tsr13668638394718646206539.jpg,,"""13000-15000""",Marmaris - Orhaniye ,"125 km, Dalaman ",Denize Sıfır,Özel Plaj,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,12286.6,2312.6,Overpriced,-15.84
852,Boulevard Hotel,"7.480,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/08073/1050X700/tsr08073637592047532303062.jpg,,"""7000-9000""",Antalya - Alanya ,"110 km, Antalya HA ",50 - 100 Metre Arası,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,12565.4,-5085.4,Significantly Overpriced (Underpriced),67.99
626,Adrasan La Casita Boutique Hotel,"8.800,00 TL",https://cdn.tatilsepeti.com/Files/TesisResim/08895/tsr08895636867763971654152.jpg,,"""7000-9000""",Antalya - Adrasan ,"100 km, Antalya HA ",200 - 300 Metre Arası,Halk Plajı,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10239.8,-1439.8,Overpriced (Underpriced),16.36
898,Sonnen Hotel,"9.963,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/04023/1050X700/tsr04023638430005586812137.jpg,"7,5","""9000-11000""",Marmaris - Merkez ,"95 km, Dalaman HA ",50 - 100 Metre Arası,Halk Plajı,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,11570.6,-1607.6,Overpriced (Underpriced),16.14
623,3 House Apart,"23.920,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11098/1050X700/tsr11098637292138811206652.jpg,,"""23000-25000""",Antalya - Kaş ,"No Info km, No Info",No Info,Halk Plajı,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11128.7,12791.3,Significantly Overpriced,-53.48
625,Adil Butik Otel,"15.294,40 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13922/1050X700/tsr13922638479165311290473.jpg,,"""15000-17000""",Didim - Mavişehir ,"64 km, Milas ",Denize Sıfır (Aradan Yol Geçiyor),Halk Plajı,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,11492.0,3802.4,Significantly Overpriced,-24.86
899,Şifne Thermal Hotel,"14.000,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11272/1050X700/tsr11272637367561523831235.jpg,"8,5","""13000-15000""",Çeşme - Ilıca ,"66 km, Adnan Menderes ",Denize Sıfır,Özel Plaj,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,12293.6,1706.4,Overpriced,-12.19
900,Tash Mekan Butik Otel,"8.500,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/05320/1050X700/tsr05320637296255299444662.jpg,9,"""7000-9000""",Çeşme - Alaçatı ,"85 km, Adnan Menderes HA ",750 Metre ve Üzeri,Halk Plajı,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8284.4,215.6,Fair,-2.54
635,Amour Köy İçi,"11.996,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12589/1050X700/tsr12589637952032960496908.jpg,,"""11000-13000""",Çeşme - Çeşme Merkez ,"85 km, Adnan Menderes ",No Info,Halk Plajı,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11116.3,879.7,Slight Overpriced,-7.33
631,Alanarin Alaçatı,"18.200,32 TL",https://cdn.tatilsepeti.com/Files/TesisResim/08223/tsr08223636627892661391824.jpg,8,"""17000-19000""",Çeşme - Alaçatı ,"95 km, Adnan Menderes HA ",No Info,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11722.8,6477.5,Significantly Overpriced,-35.59
627,Alaçatı Marina Palace,"22.400,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/03851/1050X700/tsr03851638231276468802441.jpg,"8,2","""21000-23000""",Çeşme - Alaçatı ,"80 km, Adnan Menderes HA ",50 Metreye Kadar,Halk Plajı,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,12022.6,10377.4,Significantly Overpriced,-46.33
634,Alina Otel Kaş,"13.500,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11923/1050X700/tsr11923637982499153797531.jpg,,"""13000-15000""",Antalya - Kaş ,"150 km, Dalaman ",100 - 200 Metre Arası,Halk Plajı,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10568.6,2931.4,Significantly Overpriced,-21.71
630,Alaçatı Sultan Konak,"11.509,00 TL",https://cdn.tatilsepeti.com/Files/TesisResim/08556/tsr08556637075314024058687.jpg,,"""11000-13000""",Çeşme - Alaçatı ,"85 km, Adnan Menderes ",750 Metre ve Üzeri,Halk Plajı,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8107.0,3402.0,Significantly Overpriced,-29.56
632,Ali`s Boutique Hotel,"24.000,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12201/1050X700/tsr12201637829396729208591.jpg,,"""23000-25000""",Bodrum - Ortakent-Yahşi ,"No Info km, No Info",Denize Sıfır (Aradan Yol Geçiyor),Özel Plaj,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,12088.6,11911.4,Significantly Overpriced,-49.63
629,Alaçatı Sade Otel,"17.576,26 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/06450/1050X700/tsr06450637341410584122546.jpg,"9,5","""17000-19000""",Çeşme - Alaçatı ,"80 km, Adnan Menderes HA ",Uygun Değil,Halk Plajı,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,11896.5,5679.7,Significantly Overpriced,-32.31
628,Alaçatı Roka Taş Otel,"10.000,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/09744/1050X700/tsr09744637287722935900906.jpg,"7,8","""9000-11000""",Çeşme - Alaçatı ,"70 km, Adnan Menderes ",750 Metre ve Üzeri,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8548.4,1451.6,Overpriced,-14.52
633,Alice Tatil Evi,"16.076,88 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11983/1050X700/tsr11983638146509306701452.jpg,,"""15000-17000""",Marmaris - Selimiye ,"134 km, Dalaman ",50 Metreye Kadar,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12135.0,3941.8,Significantly Overpriced,-24.52
854,Buca Residence Otel,"7.000,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/05772/1050X700/tsr05772638197703486995347.jpg,,"""5000-7000""",İzmir - Buca ,"No Info km, No Info",Uygun Değil,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11563.1,-4563.1,Significantly Overpriced (Underpriced),65.19
638,Antmare Hotel,"21.516,66 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/02510/1050X700/tsr02510638459225727942043.jpg,"8,8","""21000-23000""",Çeşme - Alaçatı ,"92 km, Adnan Menderes HA ",Denize Sıfır,Özel Plaj,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,12891.7,8624.9,Significantly Overpriced,-40.08
856,Club Wasa Holiday Village,"9.253,44 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13950/1050X700/tsr13950638496593852720426.jpg,,"""9000-11000""",Antalya - Alanya ,"No Info km, No Info",No Info,Halk Plajı,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11010.1,-1756.7,Overpriced (Underpriced),18.98
853,Boutique Nergiz Hotel,"4.800,00 TL",https://cdn.tatilsepeti.com/Files/TesisResim/06240/tsr06240637037096940757800.jpg,"6,4","""+33000""",Antalya - Side ,"70 km, Antalya ",750 Metre ve Üzeri,Özel Plaj,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,9735.8,-4935.8,Significantly Overpriced (Underpriced),102.83
641,Arts Hotel Bodrum Yalıkavak,"6.800,00 TL",https://cdn.tatilsepeti.com/Files/TesisResim/09774/tsr09774636970073877221674.jpg,,"""5000-7000""",Bodrum - Yalıkavak ,"55 km, Milas ",Denize Sıfır,Özel Plaj,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,12521.0,-5721.0,Significantly Overpriced (Underpriced),84.13
640,Aroma Butik Hotel,"11.200,00 TL",https://cdn.tatilsepeti.com/Files/TesisResim/09888/tsr09888636959508033511086.jpg,"6,6","""11000-13000""",Antalya - Side-Kızılot ,"70 km, Antalya ",50 Metreye Kadar,Özel Plaj,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,12206.7,-1006.7,Slight Overpriced (Underpriced),8.99
639,Armel Alaçatı,"13.139,32 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13545/1050X700/tsr13545638346364174940913.jpg,,"""13000-15000""",Çeşme - Alaçatı ,"67 km, Adnan Menderes ",750 Metre ve Üzeri,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8791.8,4347.5,Significantly Overpriced,-33.09
855,Castle Old Town Hotel,"8.903,69 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12125/1050X700/tsr12125637794225880728037.jpg,8,"""7000-9000""",Antalya - Kaleiçi ,"15 km, Antalya HA ",200 - 300 Metre Arası,Halk Plajı,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10913.2,-2009.6,Significantly Overpriced (Underpriced),22.57
642,Aspat Hotel Bodrum Beach Restaurant,"48.385,92 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11691/1050X700/tsr11691637594606325414069.jpg,"7,3","""+33000""",Bodrum - Akyarlar ,"45 km, Milas HA ",200 - 300 Metre Arası,Mavi Bayraklı Özel Plaj,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,11683.3,36702.6,Significantly Overpriced,-75.85
857,Coordinat Suits,"9.890,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/10806/1050X700/tsr10806637197787828475467.jpg,8,"""9000-11000""",İzmir - Bornova ,"28 km, Adnan Menderes ",Uygun Değil,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,12532.9,-2642.9,Significantly Overpriced (Underpriced),26.72
643,Aspen Hotel,"6.120,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/02135/1050X700/tsr02135637334285113884787.jpg,9,"""5000-7000""",Antalya - Kaleiçi ,"12 km, Antalya HA ",Uygun Değil,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,12542.3,-6422.3,Significantly Overpriced (Underpriced),104.94
650,Bergama Taşkonak,"6.200,00 TL",https://cdn.tatilsepeti.com/Files/TesisResim/09848/tsr09848636947251242837344.jpg,,"""5000-7000""",İzmir - Bergama ,"No Info km, No Info",No Info,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11904.5,-5704.5,Significantly Overpriced (Underpriced),92.01
647,Bambu Alaçatı,"10.000,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12510/1050X700/tsr12510637915827862122631.jpg,,"""9000-11000""",Çeşme - Alaçatı ,"No Info km, No Info",No Info,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11694.3,-1694.3,Overpriced (Underpriced),16.94
858,Costa Maya Bodrum,"8.934,72 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/06830/1050X700/tsr06830637891718414189558.jpg,8,"""7000-9000""",Bodrum - Bodrum Merkez ,"36 km, Milas HA ",100 - 200 Metre Arası,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,11869.2,-2934.5,Significantly Overpriced (Underpriced),32.84
649,Belsea Hotel,"12.520,84 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/10295/1050X700/tsr10295638162922058083441.jpg,"7,6","""11000-13000""",Antalya - Kemer-Beldibi ,"40 km, Antalya HA ",200 - 300 Metre Arası,Halk Plajı,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10355.0,2165.8,Overpriced,-17.3
648,Belong Butik Hotel,"4.796,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13161/1050X700/tsr13161638204574406863602.jpg,,"""+33000""",Çeşme - Dalyan ,"No Info km, No Info",No Info,Halk Plajı,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11010.1,-6214.1,Significantly Overpriced (Underpriced),129.57
646,Avantgarde Refined Yalıkavak,"9.732,80 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/04065/1050X700/tsr04065637073418729748752.jpg,9,"""9000-11000""",Bodrum - Yalıkavak ,"50 km, Milas ",Denize Sıfır,Özel Plaj,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,12878.5,-3145.7,Significantly Overpriced (Underpriced),32.32
653,Bu Bungalow Hotel,"8.800,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/13676/1050X700/tsr13676638400583630242078.jpg,,"""7000-9000""",Antalya - Demre ,"150 km, Antalya ",750 Metre ve Üzeri,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,8311.2,488.8,Slight Overpriced,-5.55
651,Blue White Hotel,"13.069,76 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/08601/1050X700/tsr08601638145667314391280.jpg,,"""13000-15000""",Antalya - Çıralı ,"110 km, Antalya HA ",50 - 100 Metre Arası,Özel Plaj,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,11958.0,1111.7,Slight Overpriced,-8.51
652,Bodrum Marma Otel,"5.940,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/11213/1050X700/tsr11213637321282264720288.jpg,"7,7","""5000-7000""",Bodrum - Bodrum Merkez ,"40 km, Milas ",750 Metre ve Üzeri,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8491.4,-2551.4,Significantly Overpriced (Underpriced),42.95
657,Chez Rumi Butik Otel Şirince,"8.000,00 TL",https://cdn.tatilsepeti.com/Files/TesisResim/10468/tsr10468637090630642248662.jpg,"8,4","""7000-9000""",İzmir - Şirince ,"60 km, Adnan Menderes ",Uygun Değil,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11983.1,-3983.1,Significantly Overpriced (Underpriced),49.79
859,Dionisus Lara Otel,"4.896,00 TL",https://cdn.tatilsepeti.com/Files/Images/Tesis/12522/1050X700/tsr12522637948298452910824.jpg,"6,7","""+33000""",Antalya - Lara ,"10 km, Antalya ",200 - 300 Metre Arası,Özel Plaj,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,11356.4,-6460.4,Significantly Overpriced (Underpriced),131.95
